source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
353808,#ProfAshokGulati: “Repealing these farm laws would be like robbing more than 90% of farmers — who never gained from the #MSP system &amp; are largely small &amp; marginal — of their rights.” #FarmersProtest,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5352}, {'text': 'repealing', 'score': 0.3187}, {'text': 'marginal', 'score': 0.2857}]"
4241647,"CM @ArvindKejriwal reaches Punjab

Talks to Media at the airport.

AAP to hold a Mega Rally today in Punjab to support Farmers in their fight against the Three Farm Laws https://t.co/UIsoXwLVH5",Pro OPP,pro opposition,farm laws,"[{'text': 'rally', 'score': 0.3963}, {'text': 'farmers', 'score': 0.2226}, {'text': 'airport', 'score': 0.1404}]"
2811639,BJP spokespersons ran a propaganda that Kerala had no APMC mandis  &amp; thus questioned ruling Left’s stand on farm laws. Here is Kerala’s  record. You decide who is distorting facts. https://t.co/0AP7ocxggK,Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.2647}, {'text': 'apmc', 'score': 0.2061}, {'text': 'distorting', 'score': 0.1186}]"
563053,"#ModiGovt seems to be in ego clash with #Farmers, Govt must repeal farm laws, says #RaghavChadha 
#AAP #FarmersProtest 
https://t.co/9p6QBzHBa7",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5341}, {'text': 'chadha', 'score': 0.2086}, {'text': 'protest', 'score': 0.1481}]"
604944,"With Ranjeet Singh, who is at the forefront of #FarmersProtests at Rajasthan-Haryana border at #Shahjahanpur, around 4 thousand farmers have gathered at the border to protest against the #FarmLaws ! https://t.co/e3D95WL3di",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5677}, {'text': 'protests', 'score': 0.3693}, {'text': 'border', 'score': 0.2905}]"
1295511,"Farmers protesting against the Centre's new farm laws at the Singhu border banged utensils. Farm leaders had urged people to beat utensils during PM's 'Mann Ki Baat' radio programme, the same way the prime minister had asked people in March to beat 'thalis' (steel plates). https://t.co/hqhL8Rl4M7",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5215}, {'text': 'protesting', 'score': 0.4251}, {'text': 'utensils', 'score': 0.3334}]"
627058,"Make the New farm Laws optional for the States :

States which want to keep their farmers in 19th century era can opt out and those states which wants to take their farmers to 21st century can implement it.",Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.469}, {'text': 'states', 'score': 0.4081}, {'text': 'optional', 'score': 0.277}]"
2781800,"Anil Ghanawat joined the Shetkari Sanghatana after Bobde, as a Nagpur lawyer, stopped representing the group but veterans from the time question his inclusion in the farm laws committee appointed by the SC. | @Pavan_Dahat

https://t.co/VbWmqgKnPv",Pro OPP,pro opposition,farm laws,"[{'text': 'ghanawat', 'score': 0.4355}, {'text': 'anil', 'score': 0.3415}, {'text': 'veterans', 'score': 0.2808}]"
4049271,"Scared of losing elections, Narendra Modi Modi govt repeals 3 farm laws #जीता_किसान_हारा_अभिमान #FarmLaws #Farmers https://t.co/fxhBtQJiWS",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4916}, {'text': 'repeals', 'score': 0.3498}, {'text': 'scared', 'score': 0.1697}]"
3679120,"Repost | #PMModi on 19 November announced that the three #farmlaws will be repealed. In light of this event, here's revisiting this rendition of 'Hum Dekhenge' by Indora Brothers that was used to pay tribute to the farmer's protesting in India. https://t.co/5SeOXPWe9Q",Pro OPP,pro opposition,farm laws,"[{'text': 'repealed', 'score': 0.5538}, {'text': 'farm', 'score': 0.4361}, {'text': 'light', 'score': -0.0165}]"
2838124,"RJD MP Mr @manojkjhadu gives adjournment notice in Rajya Sabha to discuss #FarmersProtest against #FarmLaws 

#MonsoonSession https://t.co/B1eNJIkFyu",Pro OPP,pro opposition,farm laws,"[{'text': 'adjournment', 'score': 0.4446}, {'text': 'farmers', 'score': 0.3565}, {'text': 'monsoon', 'score': 0.332}]"
763778,Veteran actor #Dharmendra on Friday said he was pained to see farmers suffering and urged the central government to find a solution to their protests over the #farmlaws https://t.co/Vtw1nDCIF7,Pro OPP,pro opposition,farm laws,"[{'text': 'suffering', 'score': 0.466}, {'text': 'farmers', 'score': 0.4391}, {'text': 'government', 'score': 0.0735}]"
2347537,"News Media should bring out the ground reality, ensuring transparency &amp; accountability of elected officials,  but Aaj Tak &amp; Godi Media are serving as PR Team of Modi Govt. 

Why these channels don't question about the unconstitutional farm laws?
#AajTak_दलाल_मोदी_का https://t.co/aPRBfRIVk9",Pro OPP,pro opposition,farm laws,"[{'text': 'media', 'score': 0.54}, {'text': 'unconstitutional', 'score': 0.2079}, {'text': 'farm', 'score': 0.1511}]"
1929829,"Hello Padhe-Likhe @sudhirchaudhary 👋👋 #Farmlawsrepealed
https://t.co/brPRptBOLK",Pro OPP,pro opposition,farm laws,"[{'text': 'repealed', 'score': 0.5757}, {'text': 'farm', 'score': 0.4139}, {'text': 'sudhirchaudhary', 'score': 0.3652}]"
1433972,The government asked protesting #farmer unions to specify their concerns over its earlier proposal of amendments in the new #FarmLaws and choose a convenient date for the next round of talks so that the ongoing agitation could end at the earliest.  https://t.co/QuB3JfxLlC,Pro OPP,pro opposition,farm laws,"[{'text': 'protesting', 'score': 0.363}, {'text': 'unions', 'score': 0.3423}, {'text': 'farmer', 'score': 0.3389}]"
1744641,Rahul Gandhi tweets to fuel farmers’ protests: Here is how Congress had promised similar farm laws in 2019 election manifesto https://t.co/02LNBibtjK,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.4646}, {'text': 'congress', 'score': 0.4538}, {'text': 'tweets', 'score': 0.3507}]"
1994947,"Good morning. Here's the front page of The Telegraph for you. 

Read more at https://t.co/vvOWWc6Re5

#unputdownable #telegraphfrontpage #politicalnews #covid19 #FarmLaws  #FarmLawsRepealed #FarmersProtest #indiangovt https://t.co/etRNahZlzK",Pro OPP,pro opposition,farm laws,"[{'text': 'telegraph', 'score': 0.5202}, {'text': 'siddiqui', 'score': 0.3466}, {'text': 'frontpage', 'score': 0.2581}]"
4934829,Govt-Farmer talks inconclusive. Next round on Jan 8. Farmers know perfectly well govt will not repeal farm laws. They want to carry on talking &amp; agitating at least till Jan 26.,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmer', 'score': 0.5024}, {'text': 'inconclusive', 'score': 0.31}, {'text': 'talks', 'score': 0.27}]"
2563155,"#FarmLawsRepealed | It is a very strange situation for the Opposition, they are like a rudderless ship. Their problem is not with the farm laws, it's with Narendra Modi: @gauravbh - National Spokesperson, BJP &amp; Sr. Advocate, SC

Watch here - https://t.co/RZHKU3wOei https://t.co/AjUdztlUlp",Pro Ruling,pro ruling,farm laws,"[{'text': 'farm', 'score': 0.4998}, {'text': 'repealed', 'score': 0.4009}, {'text': 'rudderless', 'score': 0.1972}]"
165242,"Delhi Police stop sportspersons marching towards Rashtrapati Bhavan to return their awards to the President in protest against the new farm laws. 

""30 sportspersons from Punjab and some others want to return their awards,"" says wrestler Kartar Singh 

(Source: ANI) https://t.co/E6neAZqIIN",Pro OPP,pro opposition,farm laws,"[{'text': 'marching', 'score': 0.4294}, {'text': 'awards', 'score': 0.3197}, {'text': 'delhi', 'score': 0.2114}]"
2604909,"#IndiaAgainstPropaganda | Last week we had IMF's Chief Economist Gita Gopinath backing the farm laws. None of these people retweeted her then, but now that Rihanna, Greta and Mia Khalifa are tweeting they're very excited: @sambitswaraj, National Spokesperson, BJP #IndiaTogether",Pro Ruling,pro ruling,farm laws,"[{'text': 'propaganda', 'score': 0.4664}, {'text': 'india', 'score': 0.4015}, {'text': 'farm', 'score': 0.2605}]"
239412,"For anyone who wishes to understand the new farm laws without ideological lenses, here is an excellent explainer:https://t.co/V4uAit8YIh",Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.555}, {'text': 'laws', 'score': 0.4117}, {'text': 'lenses', 'score': 0.0846}]"
3509831,"Aftr the repeal of farm laws, guaranteed MSP is wht is demand to end the protest
Govt must listen &amp; fulfil ths demand
#MSP_लाओ_किसान_बचाओ",Pro OPP,pro opposition,farm laws,"[{'text': 'repeal', 'score': 0.443}, {'text': 'mspल', 'score': 0.3487}, {'text': 'farm', 'score': 0.311}]"
3933642,"This ANI headline is completely misleading . This is actual draft by the US.

NO MENTION OF FARM LAWS https://t.co/MJIMSXSHTf https://t.co/nHdoEObZ5Y",Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.4627}, {'text': 'draft', 'score': 0.4019}, {'text': 'headline', 'score': 0.3504}]"
3243208,"In North Karnataka, Jola (Jowar or Sorghum) is a staple food.

MSP is ₹2640.
Open market rate: Up to ₹3600 in Davanagere, ₹3700 in Viajayapura, ₹3500 in Kalaburagi, ₹4000 in Bidar etc..

50% of the farmers have sold in open market!

Show to those opposing #FarmLaws2020
#VK https://t.co/ke1bMdmj5v",Pro Ruling,pro ruling,farm laws,"[{'text': 'market', 'score': 0.4238}, {'text': 'jowar', 'score': 0.3725}, {'text': 'food', 'score': 0.2976}]"
2083168,"Ms @priyankagandhi reaches 12 Tuglak Lane to meet Punjab MPs/MLAs 

#FarmLaws https://t.co/oCfewE5kR2",Pro OPP,pro opposition,farm laws,"[{'text': 'lane', 'score': 0.2951}, {'text': 'priyankagandhi', 'score': 0.2844}, {'text': 'farm', 'score': 0.1602}]"
373688,"Intentions, policies of Centre are towards welfare of farmers: #NarendraSinghTomar All India Kisan Coordination Committee members

#FarmersProtests #FarmLaws 

https://t.co/ox4Vde93cE",Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5968}, {'text': 'protests', 'score': 0.2595}, {'text': 'welfare', 'score': 0.2508}]"
3105584,"Bharatiya Janata Party (#BJP) MLA from the Meerapur Assembly seat in #Muzaffarnagar, Avtar Singh Bhadana, has announced his resignation from the party protesting against the Centre's stand on the three #farmlaws. #UttarPradesh https://t.co/gIH2gCyw5c",Pro OPP,pro opposition,farm laws,"[{'text': 'resignation', 'score': 0.6582}, {'text': 'pradesh', 'score': 0.2883}, {'text': 'protesting', 'score': 0.2855}]"
141670,"Courtesy of #FarmLaws, any Tom, Dick, &amp; Harry, with a PAN card, can buy farmer's produce, and scoot away, which is not the case in mandis, where farmers payment is guaranteed. You read center's #FarmLaws, you will find that #FarmLaws is filled with such hawa Hawaii clauses ! https://t.co/sF2Xa1wUnD",Pro OPP,pro opposition,farm laws,"[{'text': 'farmer', 'score': 0.5115}, {'text': 'scoot', 'score': 0.3013}, {'text': 'card', 'score': 0.2072}]"
2348643,India’s new farm laws can do with changes. Peaceful protests are democratic right of citizens. The shenanigans of Deep Sidhu &amp; gang are condemnable. Violence by the state or the farmers is condemnable. Godi media should be ignored. RSS’ lecture on the freedom struggle is amusing.,Pro OPP,pro opposition,farm laws,"[{'text': 'india', 'score': 0.4282}, {'text': 'protests', 'score': 0.366}, {'text': 'farm', 'score': 0.357}]"
43896,How much do you know about the new Farm Laws? Here are some quick facts you must know! #AatmaNirbharKrishi #FarmersFirst @AgriGoI @nstomar @KailashBaytu @PRupala @PIB_India @MIB_India https://t.co/r90hcl97kc,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5433}, {'text': 'new', 'score': 0.276}, {'text': 'mib_india', 'score': 0.2685}]"
2139729,"""I fought three wars for this country. I have been awarded 10 medals and now they are calling me a terrorist,"" says Gurmukh Singh, an army veteran who was jailed for protesting against the #farmlaws.

@NidhiSuresh_ reports.

https://t.co/TvA5WZeOjX",Pro OPP,pro opposition,farm laws,"[{'text': 'terrorist', 'score': 0.6173}, {'text': 'medals', 'score': 0.4139}, {'text': 'farm', 'score': 0.2202}]"
4516582,"#RajyaSabha adjourned for day as opposition parties protest demanding immediate discussion over farm laws. 

@PIB_India @airnewsalerts 

(File Pic) https://t.co/gXXLQYqfxU",Pro Ruling,pro ruling,farm laws,"[{'text': 'adjourned', 'score': 0.5994}, {'text': 'pib_india', 'score': 0.2657}, {'text': 'farm', 'score': 0.2584}]"
74107,"After destroying the Economy with Historic Noteban &amp; States with historic GST, Modi has taken aim at farmers with Historic Farm laws! https://t.co/vpdsOS2nLd",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5608}, {'text': 'destroying', 'score': 0.1868}, {'text': 'aim', 'score': 0.1863}]"
5198951,"""The entire world can see the difficulty our farmers are facing, but Centre is unable to understand their pain"": Congress leader Rahul Gandhi in Wayanad, Kerala on new #farmlaws 

(ANI) https://t.co/jx5wH8na5Z",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5718}, {'text': 'pain', 'score': 0.3802}, {'text': 'congress', 'score': 0.2897}]"
3969924,"Repealing of 3 farm laws is not the first, withdrawal of land bill was the first!",Pro OPP,pro opposition,farm laws,"[{'text': 'repealing', 'score': 0.4637}, {'text': 'farm', 'score': 0.4001}, {'text': 'first', 'score': 0.289}]"
1425193,"The progressive country need progressive bills ..... I support #FarmLaws2020 
#HonestFarmersWithPmModi https://t.co/gKdN4rdkBi",Pro Ruling,pro ruling,farm laws,"[{'text': 'progressive', 'score': 0.5349}, {'text': 'farmlaws2020', 'score': 0.422}, {'text': 'bills', 'score': 0.308}]"
3107799,"#PMModi says he brought #FarmLaws for farmers, why then lakhs of farmers protesting, says #RahulGandhi https://t.co/BYQhP7vPj1",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.565}, {'text': 'protesting', 'score': 0.2172}, {'text': 'lakhs', 'score': 0.1013}]"
2757725,"Following the resolve of the #farmers to continue with their agitation and the global attention it is receiving, the saffron party is getting flak even from its supporters. #FarmersProtest #FarmLaws #BJP https://t.co/5tfoNqKoco",Pro OPP,pro opposition,farm laws,"[{'text': 'saffron', 'score': 0.4286}, {'text': 'farmers', 'score': 0.4087}, {'text': 'protest', 'score': 0.3902}]"
3866484,"I have been a huge supporter of farm laws. I vocally rooted for the agriculture reform. Through all my travels across rural Punjab, my support for agriculture reforms had only strengthened. Today is indeed a sad day. But it is only sad for us. It is a TRAGIC day for Punjab.",Pro Ruling,pro ruling,farm laws,"[{'text': 'agriculture', 'score': 0.4847}, {'text': 'tragic', 'score': 0.2387}, {'text': 'strengthened', 'score': 0.2017}]"
558467,"‘The attitude of #PMModi is nothing short of arrogant, which is why he is not listening to the voice of the people and the Opposition leaders,’ #Rajasthan CM #AshokGehlot said. #Farmers #FarmLaws https://t.co/9Z605gruYr",Pro OPP,pro opposition,farm laws,"[{'text': 'arrogant', 'score': 0.4658}, {'text': 'farmers', 'score': 0.3492}, {'text': 'nothing', 'score': 0.0203}]"
172222,"Youth Congress’ protest at Jantar Mantar , #Delhi on #FarmLaws ... Across country today @IYC has protested on #FarmLaws issue ... https://t.co/heRz9tup7V",Pro OPP,pro opposition,farm laws,"[{'text': 'protest', 'score': 0.5122}, {'text': 'farm', 'score': 0.4536}, {'text': 'congress', 'score': 0.3806}]"
5386700,"Modi Ji promised:

Implementation of Swaminathan Report, which he did not
Doubling of ""real"" farmer income by 2022, which he did not
Post-#FarmLaws (repealed), farmers will benefit, a lie
Payment of Sugarcane with 14 days, which he did not

Now, he promises income from ""Cow Dung""",Pro OPP,pro opposition,farm laws,"[{'text': 'farmer', 'score': 0.4484}, {'text': 'income', 'score': 0.297}, {'text': '2022', 'score': 0.2581}]"
5138399,"Notice has been served to protesters under section 133 of CRPC 

#FarmLaws",Pro Ruling,pro ruling,farm laws,"[{'text': 'protesters', 'score': 0.6477}, {'text': 'notice', 'score': 0.5384}, {'text': 'farm', 'score': 0.2102}]"
2139190,"Aftr 8 months of Farmers protest against Farm Laws, its clear that it will take shape of a revolution because of repeated suppressive, discrediting and physical attacks by Modi Govt. Indians stand wd Farmers, against unconstitutional and unjust farm laws. 

#किसानों_की_क्रांति https://t.co/5SVyaTx9VO",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5789}, {'text': 'protest', 'score': 0.3693}, {'text': 'months', 'score': 0.1877}]"
5419118,"Clip of Yogendra Yadav admitting protest was meant to oust Yogi Adityanath, BJP goes viral after SC panel says 84% farmer orgs supported farm laws: Watch

https://t.co/YT6Z3RixIO",Pro Ruling,pro ruling,farm laws,"[{'text': 'yogendra', 'score': 0.5273}, {'text': 'orgs', 'score': 0.1936}, {'text': 'clip', 'score': 0.1111}]"
104464,"Corporates are trying to snatch the “Roti” of farmers like a crow grabbing a piece of “Roti” from an orphan child.
Farmers are also like orphans because their own Government is with corporates.
🇮🇳 Help us to save our Livelihood 🙏🏻 #FarmLaws2020 #FarmersProtest https://t.co/9UIjkIv7Qm",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5682}, {'text': 'government', 'score': 0.2959}, {'text': 'snatch', 'score': 0.2604}]"
305095,"Mann Ki Baat: PM Narendra Modi praises new farm laws, says `farmers now empowered, have more rights`
https://t.co/LsdnKcGQrt
#MannKiBaat 
@PMOIndia @ZeeNews https://t.co/9UCKMa17IM",Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5971}, {'text': 'new', 'score': 0.1961}, {'text': 'rights', 'score': 0.1819}]"
252661,"Dear agitators,
You can repeal #FarmLaws2020 in 4 simple steps :

Step 1 - Fight elections 
Step 2 - Win Elections
Step 3 - Get Majority in both Houses 
Step 4 - Repeal these farm Laws",Pro Ruling,pro ruling,farm laws,"[{'text': 'farmlaws2020', 'score': 0.5693}, {'text': 'repeal', 'score': 0.516}, {'text': 'elections', 'score': 0.3838}]"
4481529,There was clearly no consultation when the govt rushed through with the farm laws. But I am not sure whether Supreme Court should constitute a committee. This is a policy matter between the govt &amp; the people. Courts can scrutinise legality of a law. Can it decide or alter policy?,Pro OPP,pro opposition,farm laws,"[{'text': 'committee', 'score': 0.4338}, {'text': 'legality', 'score': 0.347}, {'text': 'farm', 'score': 0.2608}]"
3462356,"Three powerful groups benefit from old agricultural ecosystem &amp; fiercely oppose new reformist farm laws: 1) 50,000 Arhityas (middlemen) in Punjab who control the old ecosystem; 2) Politicians who control the Arhityas; 3) Pak-backed Khalistanis using the agitation to divide Punjab https://t.co/pAYbyUpmt9",Pro Ruling,pro ruling,farm laws,"[{'text': 'reformist', 'score': 0.4811}, {'text': 'ecosystem', 'score': 0.354}, {'text': 'three', 'score': 0.2866}]"
2678784,"Bollywood celebrities including Kangana Ranaut, Sonu Sood reacted to the government's new decision

#farmlawsrepealed

https://t.co/yzSYg4TZGF",Pro Ruling,pro ruling,farm laws,"[{'text': 'repealed', 'score': 0.4121}, {'text': 'celebrities', 'score': 0.2607}, {'text': 'farm', 'score': 0.2166}]"
1966882,#Farmers continue to hold sit-in protest at #Ghazipur (#Delhi-#UP border) for 37th day amid rain &amp; cold. #FarmersProtest #FarmLaws https://t.co/Tjg48TgxsZ,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5356}, {'text': 'protest', 'score': 0.3952}, {'text': 'ghazi', 'score': 0.2614}]"
4773952,"This is the most arrogant Govt to come to power since 1947. 
At least now Govt should listen to farmers and repeal all the three farm laws
#SoniaGandhi",Pro OPP,pro opposition,farm laws,"[{'text': 'govt', 'score': 0.4663}, {'text': 'farmers', 'score': 0.4573}, {'text': 'arrogant', 'score': 0.3328}]"
1775854,"So now S.C, will decide on a committee, which will decide farmers fates. What if these characters decide that #FarmLaws are good for farmers, what happens then ! Let me tell u, that come what may, farmers will not step back an inch, unless &amp; until, these #FarmLaws are taken back",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.422}, {'text': 'committee', 'score': 0.3733}, {'text': 'fates', 'score': 0.2679}]"
2769822,"Entry, exit gates of 3 Delhi metro stations reopened 
#DMRC #BharatBandh #FarmLaws
https://t.co/7Nk4dA5Lj0",Pro OPP,pro opposition,farm laws,"[{'text': 'gates', 'score': 0.5738}, {'text': 'dmrc', 'score': 0.2979}, {'text': 'farm', 'score': 0.1005}]"
1397347,How well do you know about the new Agriculture Farm Laws? Put your knowledge to test by participating in the #FarmersFirstQuiz and stand a chance to win a cash prize upto Rs. 2 Lakh. https://t.co/4X3X1Z8XkV @nstomar @AgriGoI @PRupala @KailashBaytu @PIB_India @MIB_India https://t.co/zC1l0k913Y,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5049}, {'text': 'test', 'score': 0.2696}, {'text': 'pib_india', 'score': 0.0812}]"
2698493,Process of repealing the #farmlaws will begin in the first day of the first week of the winter session of Parliament: @ianuragthakur https://t.co/du5ZWRPUTM,Pro Ruling,pro ruling,farm laws,"[{'text': 'repealing', 'score': 0.4305}, {'text': 'farm', 'score': 0.3776}, {'text': 'week', 'score': 0.2622}]"
929731,"Busting myths about #FarmLaws2020:

MSP system stays. In fact, the Modi government has increased MSPs multiple times and also procured more from farmers at MSP than any past government!

#ModiWithFarmers #NationalFarmersDay #kisandiwas2020 https://t.co/fyaLEi9qbP",Pro Ruling,pro ruling,farm laws,"[{'text': 'farmlaws2020', 'score': 0.487}, {'text': 'msps', 'score': 0.4584}, {'text': 'government', 'score': 0.293}]"
4267670,"👉#FarmersProtest raised at United Nations Human Rights Council

👉'Farm laws violative of UN Declaration on Rights of Peasants of which India is a signatory'

👉Arrests of Journalists also raised. It's clear- government actions against Journalist ∝damage to India's global image https://t.co/GGE6IcYBnY",Pro OPP,pro opposition,farm laws,"[{'text': 'protest', 'score': 0.5472}, {'text': 'farmers', 'score': 0.4084}, {'text': 'india', 'score': 0.3209}]"
1020543,The New #FarmLaws liberate farmers from the clutches of #Arhtiyas but you are protesting now. https://t.co/yu7hZ0F5OW,Pro Ruling,pro ruling,farm laws,"[{'text': 'farmers', 'score': 0.5238}, {'text': 'protesting', 'score': 0.3874}, {'text': 'new', 'score': 0.2186}]"
376964,"Evolution is the way forward!

#FarmActsGameChanger #FarmLaws2020 https://t.co/8InH4Nbd9u",Pro Ruling,pro ruling,farm laws,"[{'text': 'farmlaws2020', 'score': 0.6703}, {'text': 'evolution', 'score': 0.5987}, {'text': 'forward', 'score': 0.2681}]"
929536,"How will the new Farm Bills 2020 will benefit farmers? Watch to know:

#PMKisan #ModiWithFarmers #FarmerBill2020 #FarmBills2020 #FarmLaws2020 https://t.co/YVcqVHIzKV",Pro Ruling,pro ruling,farm laws,"[{'text': 'farmlaws2020', 'score': 0.5857}, {'text': '2020', 'score': 0.4058}, {'text': 'bills', 'score': 0.3656}]"
2844296,"Though #FarmLaws r in abeyance, a steep fall in crop arrivals is seen in APMC mandis. M.P saw a 19% fall during the rabi harvesting period. Wheat arrivals saw 48% year-on-year fall.

Small traders are buying for big corporate houses. This is the GAME, Govt &amp; Corporate are playing https://t.co/QJaH3i5hTo",Pro OPP,pro opposition,farm laws,"[{'text': 'crop', 'score': 0.4986}, {'text': 'buying', 'score': 0.2511}, {'text': 'apmc', 'score': 0.1812}]"
2012619,"Protesting Farmers Call for A Nationwide 
'CHAKKA JAM' in Response to Their Demand to ""Repeal Three Farm Laws"" Being Ignored
This big event will be  for 3 hours starting from 12 pm #IndiaSupportsChakkaJaam",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4383}, {'text': 'chakka', 'score': 0.3916}, {'text': 'ignored', 'score': 0.2076}]"
2842449,Sweet. After reading lots of pieces I can say The spin being put out is that the farm laws were withdrawn to save Punjab and Sikhs from themselves. Nothing to do with UP etc etc just to avoid pre 1984 situation in Punjab…Utter crap but interesting reading,Pro OPP,pro opposition,farm laws,"[{'text': 'sikhs', 'score': 0.4671}, {'text': 'spin', 'score': 0.2679}, {'text': 'withdrawn', 'score': 0.1619}]"
1181725,.@AmitShah &amp; @nstomar calls farmers for talks at 3 P.M ! #FarmProtests #FarmLaws,Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5429}, {'text': 'calls', 'score': 0.3285}, {'text': 'protests', 'score': 0.2848}]"
173916,"In Tamil Nadu, Jamaat issues diktats forcing Muslim shop owners to not open shops as protest against Centre’s farm laws.

Secularism in full swing.",Pro Ruling,pro ruling,farm laws,"[{'text': 'muslim', 'score': 0.5264}, {'text': 'shops', 'score': 0.4129}, {'text': 'swing', 'score': 0.086}]"
2271590,"ARREST THOSE WHO INCITED THIS 

WHO JUSTIFIED THIS WITH EXCUSES

WHO PROVOKED THIS WITH LIES ON FARM LAWS

ARREST THEM NOW https://t.co/teKeS3huvz",Pro Ruling,pro ruling,farm laws,"[{'text': 'arrest', 'score': 0.6296}, {'text': 'farm', 'score': 0.3203}, {'text': 'lies', 'score': 0.2096}]"
74629,Farm Laws: Retired Civil Servants Say Centre Violated Constitutional Provisions https://t.co/dthj4so4gR,Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.4711}, {'text': 'violated', 'score': 0.3809}, {'text': 'retired', 'score': 0.3015}]"
5146224,"Expert panel to submit recommendations on farm laws to SC within 2 months of first sitting, read full order here https://t.co/StTBMj9DDd",Pro Ruling,pro ruling,farm laws,"[{'text': 'farm', 'score': 0.4085}, {'text': 'panel', 'score': 0.2364}, {'text': 'months', 'score': 0.1757}]"
3458871,"I Guess have downloaded a wrong Bite..! 🤔
#FarmLaws #MasterStroke https://t.co/gzZLQAZ6sF",Pro OPP,pro opposition,farm laws,"[{'text': 'bite', 'score': 0.4985}, {'text': 'farm', 'score': 0.326}, {'text': 'laws', 'score': 0.2575}]"
2738372,"Kejriwal's govt in Delhi already ratified one of Modi's farm laws back in December 2020.
#BJPkiAAP 
#AAPisBJP https://t.co/Y5MWjy3YbC https://t.co/0bptD9hBFX",Pro OPP,pro opposition,farm laws,"[{'text': 'ratified', 'score': 0.394}, {'text': 'farm', 'score': 0.3808}, {'text': 'delhi', 'score': 0.3617}]"
2724308,"Delhi is not a citadel but a cage for the powerful.

5 reasons why #FarmLawsRepealed. My analysis in @TheQuint #FarmLaws https://t.co/6O46mmIGUu",Pro OPP,pro opposition,farm laws,"[{'text': 'farm', 'score': 0.4708}, {'text': 'delhi', 'score': 0.4193}, {'text': 'repealed', 'score': 0.2985}]"
2002847,"Watch | ""They lie day and night about #MSP"": Delhi Chief Minister and AAP chief Arvind Kejriwal to farmers in Meerut 

#FarmLaws https://t.co/VzCL3jBXBs",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.5573}, {'text': 'delhi', 'score': 0.4475}, {'text': 'watch', 'score': 0.0787}]"
2138553,"Shiromani Akali Dal (#SAD) chief Sukhbir Singh Badal and Lok Sabha MP Harsimrat Kaur Badal were among several #Akali leaders detained by the #DelhiPolice amid their protests against the three #farmlaws. The leaders, however, were later set free. https://t.co/eL7hOc7r21",Pro OPP,pro opposition,farm laws,"[{'text': 'leaders', 'score': 0.5331}, {'text': 'detained', 'score': 0.4591}, {'text': 'badal', 'score': 0.3299}]"
2747929,"Backlash of #FarmLaws repeal. An angry government wants to impose ‘data invisibility’ on deceased farmers. 

My article in @TheQuint on why the government always denies data on those who make it look bad. 

#FarmerProtests #Migrants #ManualScavenging #RTIActivists #CovidWarriors https://t.co/UsYv7A8FsS",Pro OPP,pro opposition,farm laws,"[{'text': 'farmers', 'score': 0.4239}, {'text': 'protests', 'score': 0.2568}, {'text': 'invisibility', 'score': 0.2174}]"
368772,Benefits of new #FarmLaws in a nutshell : https://t.co/3qK9WHxilf,Pro Ruling,pro ruling,farm laws,"[{'text': 'farm', 'score': 0.581}, {'text': 'laws', 'score': 0.3961}, {'text': 'benefits', 'score': 0.3375}]"
3166461,"Watch | Police use water cannons, tear gas shells to disperse Congress workers at a rally against #FarmLaws in Bhopal. NDTV's Anurag Dwary reports https://t.co/GTN8NyoLoi",Pro OPP,pro opposition,farm laws,"[{'text': 'police', 'score': 0.4028}, {'text': 'congress', 'score': 0.3718}, {'text': 'farm', 'score': 0.1633}]"
