source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
1994332,Uttar Pradesh is the hotspot of hindutva terrorism. https://t.co/yJSgToRTfv,Gabbar0099,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.6311}, {'text': 'terrorism', 'score': 0.5204}, {'text': 'hotspot', 'score': 0.2182}]"
2577829,"Rahul Gandhi &amp; Congress consistently echo the Pakistani line on every issue - Hindutva, 370 &amp; Surgical strikes 

Today as we approach the 13th Anniversary of 26/11 the Congress must tell us what or who prevented a robust response post 26/11 like we saw  post Uri &amp; Pulwama.. https://t.co/B6S0RM2PKR",Shehzad_Ind,Pro Ruling,pro ruling,hindutva,"[{'text': 'congress', 'score': 0.5156}, {'text': 'pakistani', 'score': 0.4363}, {'text': 'surgical', 'score': 0.1566}]"
7918464,"Amit Bhai Shah In Nanded Maharashtra!

#NDAForMaharashtra 
#9YearsOfModiGovernment 
#HindutvaForMaharashtra https://t.co/2yU2d6znJS",thakkar_sameet,Pro Ruling,pro ruling,hindutva,"[{'text': 'maharashtra', 'score': 0.7623}, {'text': 'government', 'score': 0.3226}, {'text': 'years', 'score': 0.246}]"
3179982,"Hindutva needs Sedition Law against students and old people to protect itself.
And it will 'save' Hinduism? 
🤣🤣🤣🤣
Hedge your bets, girls.",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hinduism', 'score': 0.5497}, {'text': 'sedition', 'score': 0.4719}, {'text': 'protect', 'score': 0.3206}]"
6536047,"Thank You @Dev_Fadnavis for personally intervening in this issue 🙏🙏

You are a true protector of Hindutva 

Your Hindutva is from within, an integral part of your soul, unlike the B⛎RKHA of Hindutva that Shiv Sena has been wearing🤨🤨

https://t.co/ILd8yzxIgF https://t.co/ib4LMJlH0a",pallavict,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.6541}, {'text': 'dev_fadnavis', 'score': 0.3792}, {'text': 'your', 'score': 0.3364}]"
7617208,"Karanataka has proved again that ""Sabka Sath, Sabka Vikas"" Policy doesn't work.

It's high time for Modiji to realize that for political success, he ought to resort to ""Jiska Sath, Uska Vikas"". Hindutva is the only way to power for the BJP. https://t.co/bLp79jqCqw",JaipurDialogues,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.4765}, {'text': 'power', 'score': 0.2601}, {'text': 'resort', 'score': 0.0489}]"
2984724,"Watch  the biggest #Exclusive on 'Dismantling Global Hindutva' 

Watch Pradeep Bhandari exposing #PakAntiHinduPlot on today's Exclusive Episode of #JantaKaMukadma at 8PM on India News.
@pradip103
@IndiaNews_itv
@JMukadma https://t.co/1Yzhrr8h7Y",jankibaat1,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.649}, {'text': 'episode', 'score': 0.3479}, {'text': 'dismantling', 'score': 0.2745}]"
1449073,"Hinduism celebrate joy (amrita)
Hindutva celebrates anger (halahal) .... 
Hindutva turns ONAM into Vaman Jayanti 
Hindutva turns AKSHAY TRUTIYA  into Parashuram Jayanti
Festivals of bounty &amp; joy into Memories of conflict &amp; war",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.6711}, {'text': 'joy', 'score': 0.4409}, {'text': 'turns', 'score': 0.1568}]"
1889554,#DismantlingJihad is possible only with Hindu and Hindutva- hence the global Jihad network is waging a war on Hindus in the name of #DismantlingGlobalHindutva - yes Hindu is Hindutva and Hindutva is Hindu- both are one and same. One is body and other is soul! https://t.co/TA6iAS8740,alok_bhatt,Pro Ruling,pro ruling,hindutva,"[{'text': 'jihad', 'score': 0.6138}, {'text': 'dismantling', 'score': 0.3577}, {'text': 'network', 'score': 0.0738}]"
7876021,"Kejriwal INSULTED #VeerSavarkar &amp; Uddhavji joins hands with such people time &amp; again for power

Can you trust Uddhav Thackeray,
the man who FORGOT
own FATHER Balasaheb &amp;
FATHER of Hindutva,Veer Savarkarji?

On Veer Savarkar Punyatithi,

NEVER FORGET 

NEVER FORGIVE

LACHARSHRI🤨 https://t.co/ojPCnjUsAh https://t.co/erjc2oTeO5",pallavict,Pro Ruling,pro ruling,hindutva,"[{'text': 'uddhavji', 'score': 0.5526}, {'text': 'trust', 'score': 0.387}, {'text': 'forget', 'score': 0.2687}]"
662633,"Maryam, 10 MONTH OLD baby was also attacked by Hindutva mob in #Delhigenocide . 

She suffered fractures in shoulder/meck area on both sides.

#DelhiGenocide2020 #Delhigenocide https://t.co/gapqzec4lU",imMAK02,Pro OPP,pro opposition,hindutva,"[{'text': 'genocide', 'score': 0.496}, {'text': 'baby', 'score': 0.2888}, {'text': 'shoulder', 'score': 0.1338}]"
8076165,"The BJP-RSS will remain opposed to Caste Census, for it will bound to show that it is 10-15% of the Hindus who lord over the entire community. This can surely upset the Hindutva applecart. | Badri Raina https://t.co/wqYChk5WFa",thewire_in,Pro OPP,pro opposition,hindutva,"[{'text': 'hindus', 'score': 0.5527}, {'text': 'census', 'score': 0.3583}, {'text': 'applecart', 'score': 0.0408}]"
7722139,"Hanuman, Hindutva, Hijab.... Where does the Karnataka Result leave the debate around religion &amp; electoral politics. @_YogendraYadav &amp; @YrDeshmukh weigh in. Dont miss this riveting political conversation @themojostory here https://t.co/mGkcPcVcR8 https://t.co/gitAq9qIg8",BDUTT,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5778}, {'text': 'electoral', 'score': 0.4122}, {'text': 'weigh', 'score': -0.0243}]"
28254,"Remember the pilot with fabulous moustache rescued from Pakistan during last elections. That hero. His photo was everywhere. 

Why are photos of soldiers killed by Chinese &amp; rescued from Chinese not anywhere. Disproportionate media coverage. 

Why Hindutva, Why? Bharat Mata asks",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hero', 'score': 0.4514}, {'text': 'pakistan', 'score': 0.302}, {'text': 'elections', 'score': 0.1299}]"
2976068,Stanford Univ exposes the fraud of #UrbanNaxals. It seems that this ‘Dismantling Global Hindutva’ by hard-core #UrbanNaxals is a big fraud. https://t.co/JQIH1ZX6f1,vivekagnihotri,Pro Ruling,pro ruling,hindutva,"[{'text': 'naxal', 'score': 0.4746}, {'text': 'fraud', 'score': 0.4632}, {'text': 'urban', 'score': 0.262}]"
5951504,"'The first non-partisan biography of Vinayak Damodar Savarkar seeks to persuade us that Hindutva is an ideology that we must learn to engage with in all seriousness.'

@_YogendraYadav writes in #ThePrintOpinion 

Read: https://t.co/Qq5UsxJAVP https://t.co/iF1E8MHz7H",ThePrintIndia,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5795}, {'text': 'partisan', 'score': 0.3335}, {'text': 'learn', 'score': 0.2759}]"
1669747,"Watch this video.

Journalist Sushil Manav was beaten up by Hindutva mob in Delhi, Mob asked him to chant Hanuman Chalisa (Hindu verses) and then took off his pant to check whether he is Hindu or Muslim (circumcised).

#DelhiGenocide2020
#Delhigenocide

 https://t.co/tO3rhYXXn2",imMAK02,Pro OPP,pro opposition,hindutva,"[{'text': 'hindu', 'score': 0.4905}, {'text': 'journalist', 'score': 0.3892}, {'text': 'circumcised', 'score': 0.088}]"
6483424,"Before the Nellie massacre, Vajpayee — the darling Hindutva fascist of liberals — addressed a gathering and gave provoking speech against immigrants. He said that if the immigrants were there in Punjab, they would’ve been “cut into pieces” by the people.  https://t.co/tfSZzNSeM7",RanaAyyub,Pro OPP,pro opposition,hindutva,"[{'text': 'immigrants', 'score': 0.4091}, {'text': 'fascist', 'score': 0.3984}, {'text': 'cut', 'score': 0.1841}]"
663119,"BJP leader Tejasvi Surya openly displaying his Islamophobia and hatred.

""A vote for BJP is a vote for India/Hindutva, a vote for @asadowaisi is a vote against India, a vote for Owaisi = Islamisation of India"". 

Member of Modi's party openly spews venom without any consequences. https://t.co/wgO4BlA3wF",imMAK02,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5332}, {'text': 'islamophobia', 'score': 0.5023}, {'text': 'vote', 'score': 0.4789}]"
4352492,"Son of Balashaeb Thackeray @OfficeofUT is supporting this Candidate of TMC in Bengal Elections.

Then they teach &amp; talk of Hindutva!! https://t.co/QPHW9r6vr7",thakkar_sameet,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.5502}, {'text': 'candidate', 'score': 0.3278}, {'text': 'thackeray', 'score': 0.271}]"
5966282,Rahul Gandhi LIVING IT UP but not forgetting to tweet gyan to Hindus on Hindutva while Clubbing 😂 #RahulGandhi https://t.co/m4PsKfjSR9,rose_k01,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindus', 'score': 0.6325}, {'text': 'tweet', 'score': 0.5459}, {'text': 'clubbing', 'score': 0.3778}]"
4424339,"Pradeep Bhandari reveals in the Janta Ka Mukadma super exclusive on 'Dismantling Global Hindutva Conference' real agenda : 
- They lie about Muslims in India being on the verge of losing citizenship.
#AntiHinduPlotExposed 
@pradip103
@JantakaMukadma 
@IndiaNews_itv https://t.co/t8No7HMmCM",jankibaat1,Pro Ruling,pro ruling,hindutva,"[{'text': 'muslims', 'score': 0.5985}, {'text': 'indianews_itv', 'score': 0.4862}, {'text': 'losing', 'score': 0.1929}]"
5797849,"Arresting people for Chanting ""Jai Shree Ram"" and Chanting ""Hanuman Chalisa"" soul of that Hindutva. https://t.co/TcXsOli5Vh",NagpurKaRajini,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.602}, {'text': 'chanting', 'score': 0.5595}, {'text': 'arresting', 'score': 0.4352}]"
5568012,"Terr0rism is also a choice.

Hindus who speak against it are Hindutva terr0rists…bad terr0rists…",MrSinha_,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.5719}, {'text': 'terr0rists', 'score': 0.4519}, {'text': 'bad', 'score': 0.1503}]"
2755199,"In the intervening period, the delimitation exercise and Assembly polls in #JammuandKashmir are also likely to serve as singular achievements for Hindutva framework in the upcoming #Assemblypolls in #UttarPradesh https://t.co/9CHO4MSp2z",NH_India,Pro OPP,pro opposition,hindutva,"[{'text': 'pradesh', 'score': 0.5075}, {'text': 'polls', 'score': 0.4391}, {'text': 'delimitation', 'score': 0.3417}]"
2734482,"World's doctors = When you have 2 kids you cook for 2 kids. 

Hindutva  = We have cooked for 4 !!!! Double what you recommend. Why don't you appreciate us? Are we not fabulous? 🥳🥳🥳

World's doctors = But you have 20 kids 😳",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'doctors', 'score': 0.4502}, {'text': 'why', 'score': 0.331}, {'text': 'cooked', 'score': 0.1456}]"
3664652,"Actor Parambrata Chatterjee downplays Islamist attacks on Hindus in Bangladesh, says such attacks help ‘Hindutvawadis’: Read details
https://t.co/O7130T5s7Y",OpIndia_com,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutvawadis', 'score': 0.5319}, {'text': 'attacks', 'score': 0.4831}, {'text': 'downplays', 'score': 0.2142}]"
354901,"Why is it that those who say Hinduism is ok but Hindutva is bad do not criticize missionary or leftist denigrations of Hinduism and depict Islamic rule in India's past in a favorable light. Don't appear very supportive of Hinduism either, whatever they think it is.",davidfrawleyved,Pro Ruling,pro ruling,hindutva,"[{'text': 'hinduism', 'score': 0.6436}, {'text': 'leftist', 'score': 0.1966}, {'text': 'bad', 'score': 0.1221}]"
3165713,"@ShashiTharoor @ANI A Sanghivadi India would no longer be the India that Gandhi, Nehru, Patel, Dr Ambedkar, Netaji and Maulana Azad fought to free. It would merely be a Hindutva imitation of Pakistan. https://t.co/V6HB4yZszo",INCTharoorian,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.6437}, {'text': 'would', 'score': 0.2972}, {'text': 'fought', 'score': 0.2363}]"
2212368,"Hindutva is a blend of different forces united for the growth in India:  @PMuralidharRao replies to the Hindutva factor influencing elections live in conversation with @pradip103, founder Jan Ki Baat.

https://t.co/GhYMX0cfTh",jankibaat1,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.6653}, {'text': 'elections', 'score': 0.332}, {'text': 'pradip103', 'score': 0.1959}]"
2733402,Why is Hindutva gloating when people die in non-Hindutva states... is that 'positivity'?,devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5878}, {'text': 'positivity', 'score': 0.3253}, {'text': 'states', 'score': 0.1776}]"
143907,"Hindutva mythology:
1. Muslims are invaders
2. Christians want missionaries
3. Thakurs never rape
4. Dalits always lie
5. Rajputs don't take drugs
6. Intellectuals hate India
7. West denies Hindu glory
8. Vegetarians don't beat wives
9. America $$$$ is wonderful",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.6267}, {'text': 'vegetarians', 'score': 0.3002}, {'text': 'never', 'score': 0.0711}]"
3828478,President Biden appoints Rashad Hussain as the Ambassador-at-Large for Intl Religious Freedom. First Indian-American &amp; first Muslim to be appointed to this post. Doesn't look good for India's Hindutva regime.  https://t.co/TNqacqlIg1,ashoswai,Pro OPP,pro opposition,hindutva,"[{'text': 'muslim', 'score': 0.4382}, {'text': 'india', 'score': 0.3778}, {'text': 'appoints', 'score': 0.3488}]"
2582457,"BJP Yuva morcha detained as they held “Fatkar Rally” in front of Shivsena office.

“Shivsena hurt the sentiments of Hindus by making corruption allegations against Ram Temple trust. Sena has drifted away from Hindutva,” alleges BJYM @TajinderTiwana. https://t.co/yrnoubKYOl",Ms_Aflatoon,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5596}, {'text': 'detained', 'score': 0.3032}, {'text': 'office', 'score': 0.0455}]"
491440,"Today, Hindutva goons attacked 3 journalists (One Sikh, one Muslim and one woman) of @thecaravanindia in Delhi for their reporting on anti-Muslim riot. They were physically attacked, verbally abused and sexually harassed. Modi-Shah Police still sleeping.",ashoswai,Pro OPP,pro opposition,hindutva,"[{'text': 'journalists', 'score': 0.4943}, {'text': 'attacked', 'score': 0.4703}, {'text': 'hindutva', 'score': 0.4062}]"
6996137,"“Rather than dismissing them under the Places of Worship Act, 1991, courts often allow petitions against mosques to fester, thus helping Hindutva politics. “
From Babri to Gyanvapi, how India’s courts have helped escalate Hindutva claims on mosques https://t.co/VGYxEd6xiM",khanumarfa,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.567}, {'text': 'courts', 'score': 0.3719}, {'text': 'escalate', 'score': 0.0918}]"
2228818,"By equating #Hindutva with #ISIS &amp; #BokoHaram in his new book, #SalmanKhurshid has unwittingly/wittingly added to BJP’s vote share in 2022 UP assembly election. PM Modi should send him a bouquet on his 70th birthday (which is 8 months after the UP results are out)",MinhazMerchant,Pro Ruling,pro ruling,hindutva,"[{'text': 'khurshid', 'score': 0.5873}, {'text': 'bouquet', 'score': 0.4014}, {'text': 'election', 'score': 0.3768}]"
2776894,"Tragically, warnings of #MahatmaGandhi that a war involving #Hindus and #Muslims would be “much more sanguinary than the mutiny of 1857” are being lost sight of. #DharmaSansad #hatespeech #Hindutva https://t.co/BemGUsPfBu",NH_India,Pro OPP,pro opposition,hindutva,"[{'text': 'dharma', 'score': 0.5283}, {'text': 'war', 'score': 0.4222}, {'text': 'warnings', 'score': 0.3807}]"
7505818,"The 12th century historic dargah of Hazrat peer Malik Rehan shah in vishalgadh, Maharashtra attacked by hindutva mob on mahashivratri. 

Devotee of Dargah Irfan qazi said they broke houses, shops, gate, water tanks and shouted anti muslim slogans. https://t.co/a5ozHgGvfY",Gabbar0099,Pro OPP,pro opposition,hindutva,"[{'text': 'vishalgadh', 'score': 0.5533}, {'text': 'attacked', 'score': 0.4041}, {'text': 'broke', 'score': 0.2054}]"
1417790,"I told you guys 😂😂
This party had nothing to do with Hindutva 😂👇🏼

It took me some months to convince you all, but finally you can see their real face 😁 https://t.co/AA6cWgzD7V",AparBharat,Pro Ruling,pro ruling,hindutva,"[{'text': 'party', 'score': 0.5687}, {'text': 'hindutva', 'score': 0.4508}, {'text': 'face', 'score': 0.3979}]"
1449118,"Me = I write on Mythology
Hindutva = I dare you to write on Islam
Me = I write on ALL mythologies
Hindutva = I dare you to write on Islam
Me = I write on diverse Hindu &amp; Islamic mythologies
Hindutva = We knew you were paid by Muslims
Me = Time to tweet on Hindutva mythology🤣",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.4634}, {'text': 'tweet', 'score': 0.3005}, {'text': 'paid', 'score': 0.1486}]"
4465446,"China wants Hindutva to keep winning Indian elections.
बोलो क्यों? 
🤣🤣🤣🤣🤣",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'china', 'score': 0.4986}, {'text': 'hindutva', 'score': 0.4382}, {'text': 'elections', 'score': 0.3204}]"
2666949,Hindutva                                     Taliban https://t.co/xGXV9kjvbl,FltLtAnoopVerma,Pro Ruling,pro ruling,hindutva,"[{'text': 'taliban', 'score': 0.8343}, {'text': 'hindutva', 'score': 0.6516}]"
5011808,"In Mangaluru, Hindutva groups wield a web of informers to target interfaith friends | The News Minute https://t.co/Tb1enoaZ7X",waglenikhil,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5681}, {'text': 'interfaith', 'score': 0.491}, {'text': 'informers', 'score': 0.418}]"
5250109,"#JavedAkhtar can equate nationalist organisation like @RSSorg with barbaric #Taliban and still continue to lead a celebrity life. He should try equating the same under Taliban regime, he won't survive to say anything. That's the difference between #Hindutva &amp; #Jihadism .",prafullaketkar,Pro Ruling,pro ruling,hindutva,"[{'text': 'taliban', 'score': 0.6475}, {'text': 'rssorg', 'score': 0.2353}, {'text': 'celebrity', 'score': 0.1823}]"
3255731,"Hindutva = Drugs must be stopped, Hunger can wait",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5256}, {'text': 'drugs', 'score': 0.485}, {'text': 'hunger', 'score': 0.4349}]"
5888760,"Fear of ""Hindutva"" is being blamed for the violence against Hindus in the UK. Chants of ""Jai Sri Ram"" were blamed for the attacks at Ram Navami. Because that’s the goal of the ""anti-Hindutva"" campaign. Vilify Hindus &amp; Hinduism. Then use that to justify violence against them.",Sassy_Hindu,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindus', 'score': 0.5826}, {'text': 'blamed', 'score': 0.3557}, {'text': 'fear', 'score': 0.3363}]"
2753498,#MohanBhagwat's statement that both #Hindus and the #Muslims have the same idea has been met by deafening silence from the Parivar. #Hindutva hawks have in fact attacked him. #RSS https://t.co/aCTwZq8hLL,NH_India,Pro OPP,pro opposition,hindutva,"[{'text': 'hindus', 'score': 0.5583}, {'text': 'hawks', 'score': 0.2725}, {'text': 'silence', 'score': 0.258}]"
5561740,"Who trolled/attacked Rana Ayyub &amp; called her terr0r sympathiser?
-Muslims of Arab

Against whom Rana Ayyub is blabbering?
-Hindutvavadis",MrSinha_,Pro Ruling,pro ruling,hindutva,"[{'text': 'muslims', 'score': 0.521}, {'text': 'trolled', 'score': 0.312}, {'text': 'terr0r', 'score': 0.251}]"
830526,"For Shaheen Bagh liberals...

Peace TV is secular, 
Hindutva ki kabr khudegi during Anti CAA protest is secular....

Ramayana , that inculcates values of Saiyyam by Shri Ram, being re-telecasted is communal !!",Shehzad_Ind,Pro Ruling,pro ruling,hindutva,"[{'text': 'secular', 'score': 0.4745}, {'text': 'ramayana', 'score': 0.4424}, {'text': 'tv', 'score': 0.2771}]"
1752333,"Vinayak Damodar Savarkar first propagated Hindutva as a geopolitical concept, tying together an Indian’s identity to being Hindu. He wrote dozens of books on this and other subjects, 18 of which were banned. (From The Quint's archives)
https://t.co/FwFUJyLWWt",TheQuint,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.6453}, {'text': 'banned', 'score': 0.2965}, {'text': 'geopolitical', 'score': 0.2803}]"
7339242,The Monk Who Sold Hardline Hindutva https://t.co/1SoCdy2Q9P,paranjoygt,Pro OPP,pro opposition,hindutva,"[{'text': 'monk', 'score': 0.7035}, {'text': 'sold', 'score': 0.4414}, {'text': 'hardline', 'score': 0.2395}]"
73514,The Hindutva brigade who are rushing to condemn the killings in France in the name of a cartoon are the same people who forced a renowned artist like M F Hussain to flee the country in the name of a painting at the age of 91 and live in exile.,t_d_h_nair,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.4542}, {'text': 'flee', 'score': 0.3938}, {'text': 'killings', 'score': 0.3852}]"
2283830,The amount of Hate a new born baby is receiving by Hindutva trolls is..  🤢🤮🤮,zoo_bear,Pro OPP,pro opposition,hindutva,"[{'text': 'hate', 'score': 0.5043}, {'text': 'baby', 'score': 0.4933}, {'text': 'hindutva', 'score': 0.4263}]"
7898322,"This is from Dehradun, Uttarakhand.

Hindutva groups vandalized Sri Chaitanya Techno School alleging students were forced to pray Namaz and study Urdu. 

School Management says that they organized a cultural event where 'Eidgah' play was staged. https://t.co/Kbt6TtSM1B https://t.co/BFxbRlOryQ",imMAK02,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.4969}, {'text': 'vandalized', 'score': 0.409}, {'text': 'students', 'score': 0.3349}]"
6226695,"It’s amazing what India achieved over 75 years since Independence in terms of democracy, free speech &amp; secularism. It’s sad that Hindutva groups refuse to recognize this, and damage India’s reputation by trying to take it back to history.",kaushikcbasu,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.536}, {'text': 'democracy', 'score': 0.2656}, {'text': 'damage', 'score': 0.0251}]"
3170549,"@ShashiTharoor @vikramsampath @sardesairajdeep @YouTube Not only did Savarkar pledge his allegiance to the British in return for being released from prison, his propagation of Hindutva hurt the freedom movement by dividing society along sectarian lines.

https://t.co/CUkl7kiFFZ",INCTharoorian,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.4129}, {'text': 'youtube', 'score': 0.3488}, {'text': 'prison', 'score': 0.2542}]"
1078294,"It was #balasahebthackeray who questioned Congress on appeasement politics &amp; links with underworld, now #ShivSena ‘s mouth+piece says, entire Nehru-GANDHI family is Hindutva-vadi &amp; he also used to meet Dawood as Indiraji used to meet. What happened to ShivSena of Balasaheb?",prafullaketkar,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.5736}, {'text': 'politics', 'score': 0.2854}, {'text': 'thackeray', 'score': 0.2497}]"
1968329,"Allahabad HC dismisses plea by Hindutva leader who had called AMU 'classroom of terrorists'

According to FIR, he had made remarks against AMU by calling it “an institution being a classroom of terrorists” and also called Sir Saiyed as a “traitor. https://t.co/gdaWO2iUpW",IndiasMuslims,Pro OPP,pro opposition,hindutva,"[{'text': 'amu', 'score': 0.3899}, {'text': 'dismisses', 'score': 0.3368}, {'text': 'terrorists', 'score': 0.3336}]"
542385,"In the name of teaching Veda, a Hindutva Gang's 'Swami' in UP was sexually abusing kids from the Northeast! https://t.co/KEIBDRojsP",ashoswai,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.5118}, {'text': 'abusing', 'score': 0.3743}, {'text': 'northeast', 'score': 0.1884}]"
1468428,"Shame on @TwitterIndia , you haven't suspended hatemonger Suresh Chavhanke even after 2 days.

Twitter India is protecting Hindutva Fascists.

 #SuspendSureshChavhanke",imMAK02,Pro OPP,pro opposition,hindutva,"[{'text': 'twitterindia', 'score': 0.5171}, {'text': 'chavhanke', 'score': 0.4181}, {'text': 'suspend', 'score': 0.3728}]"
4198747,"#Hindutva enthusiasts would find this just as hilarious… because, in general, they are just about as knowledgeable about the rules of word formation in Sanskrit as Ramdev is. That is, not at all. The joke is on them, and on Ramdev, not on Gandhi.  https://t.co/JbqNP7g7fH",nandtara,Pro OPP,pro opposition,hindutva,"[{'text': 'sanskrit', 'score': 0.6597}, {'text': 'hilarious', 'score': 0.2706}, {'text': 'knowledgeable', 'score': 0.2484}]"
4616447,"#HindutvaForGlobalGood
Conference date:
October 1 - 3 
Time: 6:00 AM - 8:20 AM IST https://t.co/yonv0eBAyD",ippatel,Pro Ruling,pro ruling,hindutva,"[{'text': 'conference', 'score': 0.5223}, {'text': 'date', 'score': 0.485}, {'text': 'hindutva', 'score': 0.4657}]"
2770647,"In an interview to Karan Thapar, @Aakar__Patel had said that the desire or ambition to create Hindu Rashtra, which lies at the core of Hindutva, “is purely about the exclusion and persecution of India’s minorities, particularly Muslims.”

#replug 

https://t.co/c39IlQZ0in",thewire_in,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.6692}, {'text': 'minorities', 'score': 0.4306}, {'text': 'interview', 'score': 0.1222}]"
6062908,"@priyankac19 Ranked amongst Top 5 popular CM?

By which survey?

Getting regular PR of paid media

Acknowledged for COVID management globally?

By WHOM?

No charge of corruption? 
Hello D!rty Dozen highlighted by Kiritbhai

Hindutva?
Az@an contest

Pushed by K@RMA to leave it all👍 https://t.co/yZrjvPu7Mh",pallavict,Pro Ruling,pro ruling,hindutva,"[{'text': 'ranked', 'score': 0.4426}, {'text': 'priyankac19', 'score': 0.4149}, {'text': 'media', 'score': 0.3365}]"
208586,Hindutva = Hinduism - Humanity,sonaliranade,Pro OPP,pro opposition,hindutva,"[{'text': 'hinduism', 'score': 0.837}, {'text': 'hindutva', 'score': 0.8364}, {'text': 'humanity', 'score': 0.4453}]"
3615091,"Hindutva = British created the word mythology based on Sanskrit word ""mithya"" or falsehood, to insult Hinduism

Me = Mythology is based on Greek word ""mythos"" or story/saga.....also ""mithya"" means delusion based on incomplete knowledge, not falsehood 

Hindutva = 🤬🤬🤬",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'hinduism', 'score': 0.6233}, {'text': 'delusion', 'score': 0.3734}, {'text': 'insult', 'score': 0.2627}]"
7284230,"Scary

Article in *major* news portal says that by trying to have indigenous weapons for Army, Modi is imposing Hindutva idea of Akhand Bharat

So lobbyists saying India is ""intolerant"" unless we buy foreign weapons

Outrage against ""Hindutva"" is paid for by global arms dealers",AbhishBanerj,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutva', 'score': 0.5608}, {'text': 'weapons', 'score': 0.4401}, {'text': 'intolerant', 'score': 0.3318}]"
3241643,"Many of our social media mathadheesh, after teaching hindutva to PM for years, are teaching him politics today! 😁😁😁😁",alok_bhatt,Pro Ruling,pro ruling,hindutva,"[{'text': 'politics', 'score': 0.4774}, {'text': 'mathadheesh', 'score': 0.4361}, {'text': 'hindutva', 'score': 0.3474}]"
1363569,"Hindutva's understanding of Bhagavata = If they VOTE for us behave like Yashoda, if they do not vote for us become Putana",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'bhagavata', 'score': 0.6668}, {'text': 'vote', 'score': 0.4482}, {'text': 'understanding', 'score': 0.2936}]"
4348653,"You really have to be very stupid to take so long to realise that I am a Hindutvawadi, support the PM, and speak for Hindus. This really isn’t a revelation. https://t.co/lajRmE4Pf3",UnSubtleDesi,Pro Ruling,pro ruling,hindutva,"[{'text': 'hindutvawadi', 'score': 0.6174}, {'text': 'revelation', 'score': 0.3242}, {'text': 'stupid', 'score': 0.2704}]"
768545,"Hindutva is for rich

Hindu Dharma is for ALL https://t.co/2IcrywIO0o",devduttmyth,Pro OPP,pro opposition,hindutva,"[{'text': 'dharma', 'score': 0.7501}, {'text': 'all', 'score': 0.3499}, {'text': 'rich', 'score': 0.2931}]"
2777398,"To develop a Hindutva churn and polarise people on communal lines in a district where over 85% of the population is Hindu requires exceptional organising and hard work. 

The BJP has successfully done that in Purba Medinipur.

https://t.co/Ai0SqRjQKR",thewire_in,Pro OPP,pro opposition,hindutva,"[{'text': 'hindutva', 'score': 0.6733}, {'text': 'population', 'score': 0.2822}, {'text': 'polarise', 'score': 0.1808}]"
