source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
5361804,"Breaking : Srinagar Kashmir : Slogans of Terror Raised again 

Slogans similar to those that were used against Kashmiri Pandits, again raised in Jamia Masjid in Srinagar today after Friday Prayers https://t.co/Vs6vTYSkPA",LiveAdalat,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.4609}, {'text': 'slogans', 'score': 0.3898}, {'text': 'prayers', 'score': 0.2705}]"
5377748,"Do watch this documentary on @DDNational made by @BhatSakal on #NadimargMassacre of #KashmiriPandits . 
This tweet is especially for @ArvindKejriwal who laughed at our genocide . 

Exile &amp; Exodus: The forgotten tragedy Part 1 Nadimarg Massacre https://t.co/u6RqDDBVhV via @YouTube",ashokepandit,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'massacre', 'score': 0.5312}, {'text': 'youtube', 'score': 0.2805}, {'text': 'ddnational', 'score': 0.2702}]"
6260544,"11 Dec 1990: Kashmiri Pandits asking for permission to go to Haridwar for final rituals of a Father

#TheKashmirFiles https://t.co/CCZb3Mllhs",abdullah_0mar,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.6131}, {'text': 'rituals', 'score': 0.338}, {'text': 'father', 'score': 0.2584}]"
5884118,"Must know that even in 1990 there were a handful of journalists &amp; film makers who stood by TRUTH instead of following the NEXUS which stayed quiet over the genocide of Kashmiri Pandits. Grateful to Manoj Raghuvanshi, Anil Maheshwari, @ashokepandit @david_devadas &amp; a few others.🙏",AartiTikoo,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'journalists', 'score': 0.5435}, {'text': 'pandits', 'score': 0.2885}, {'text': 'stayed', 'score': 0.1315}]"
5547681,"Chinar Corps Commander Lt. Gen. DP Pandey meets Kashmiri Pandit Sonu Bhat (Bal Krishan) who was attacked by terrorists in Shopian, South Kashmir. Sonu is a popular chemist in the area who helps local population even at midnight. Great fighting spirit even after 4 Gun Shot Wounds. https://t.co/vMjMSgz7a6",AdityaRajKaul,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'chinar', 'score': 0.4181}, {'text': 'terrorists', 'score': 0.3264}, {'text': 'meets', 'score': 0.3251}]"
1593752,#HumWapasAayenge: Kashmiri Pandits take a vow of returning back to Valley ahead of the 30th anniversary of Kashmiri Pandit exodus https://t.co/H6khAyHe8r,OpIndia_com,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'pandits', 'score': 0.4747}, {'text': 'back', 'score': 0.4586}, {'text': 'anniversary', 'score': 0.1124}]"
6062408,"Sad Pic This pic Is Of 1989 Where Terrists Kelled Retired Judge and Kashmiri Pandit Shri Neelkanth Ganjoo In Srinagar, Kashmir. #kashmirifiles https://t.co/E6FbMMCr4q",narendramodi177,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'srinagar', 'score': 0.5223}, {'text': 'judge', 'score': 0.3969}, {'text': 'retired', 'score': 0.3533}]"
5357541,"2008: India Today Conclave invited separatist Yasin Malik. India Today mentioned that he's a strong advocate for the right of return of Kashmiri Hindus.

2015: Yasin Malik protested against the colonies for Kashmiri Pandits.

2017: Yasin Malik assaulted India Today's Journalist.",AskAnshul,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindus', 'score': 0.4598}, {'text': 'separatist', 'score': 0.4083}, {'text': 'journalist', 'score': 0.2708}]"
6477535,"This is Bitta Karate, real name Farooq Ahmed Dhar accepting proudly that he shot dead many Kashmiri Pandits..

He is a a free man &amp; chairman of J&amp;K liberation front

This can happen only in secular India where hindus have no human rights

What a shame!
#TheKashmirFiles https://t.co/B0EEnZ9Fvf",RituRathaur,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindus', 'score': 0.5993}, {'text': 'farooq', 'score': 0.2835}, {'text': 'dead', 'score': 0.1422}]"
6101849,"Kashmiri Pandit Sanjay Pandita in tears outside Delhi airport after his son was rescued from Sumy in Ukraine.

“It’s not my son but PM @narendramodi’s son who has been rescued back to India”, he says.

This is the success story of #OperationGanga.  https://t.co/to0uTAsKUN",AdityaRajKaul,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'narendramodi', 'score': 0.5405}, {'text': 'rescued', 'score': 0.4432}, {'text': 'airport', 'score': 0.2329}]"
308091,"Do watch our special show on Kashmiri Pandits who had to flee the Valley because of jihadist threats 30 years ago.
'Kashmiri Pandit Aur Shaheen Bagh' Today at 6.40 pm @indiatvnews

#Shikara @rahulpandita @VVCFilms #VidhuVinodChopra #AbhijitJoshi 
@SushantBSinha https://t.co/idvEONYmQU",indiatvnews,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'indiatvnews', 'score': 0.6012}, {'text': 'jihadist', 'score': 0.4537}, {'text': 'flee', 'score': 0.3163}]"
6867944,"After Kashmir Files there weren’t any riots because of it, but few more Kashmiri pandits remaining in the valley were searched and killed. Validates the movie.",GabbbarSingh,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'kashmir', 'score': 0.4536}, {'text': 'killed', 'score': 0.1709}, {'text': 'few', 'score': 0.1677}]"
